Common Name,Latitude,Longitude,Status,Primary ID
Sweet Cherry,40.35047882,-74.63670657,Alive,2251
Sweet Cherry,40.34921254,-74.63946184,Alive,2227
Sweet Cherry,40.35047255,-74.63674009,Alive,1987
Sweet Cherry,40.34899001,-74.63994521,Alive,1108
Sweetbay Magnolia,40.34261143,-74.65816945,Alive,9010
Sweetbay Magnolia,40.34753301,-74.64894198,Alive,8494
Sweetbay Magnolia,40.34620682,-74.65328716,Alive,8232
Sweetbay Magnolia,40.34608621,-74.65332203,Alive,8212
Sweetbay Magnolia,40.34600444,-74.65342931,Alive,8208
Sweetbay Magnolia,40.34599064,-74.65339713,Alive,8207
Sweetbay Magnolia,40.34597634,-74.65335555,Alive,8205
Sweetbay Magnolia,40.34593136,-74.65327241,Alive,8203
Sweetbay Magnolia,40.34591041,-74.65320535,Alive,8202
Sweetbay Magnolia,40.34597071,-74.65258375,Alive,8191
Sweetbay Magnolia,40.34596867,-74.65261862,Alive,8190
Sweetbay Magnolia,40.3475049,-74.65458736,Alive,7997
Sweetbay Magnolia,40.34767406,-74.65420246,Alive,7984
Sweetbay Magnolia,40.34766741,-74.6542038,Alive,7983
Sweetbay Magnolia,40.34203952,-74.66077857,Alive,7262
Sweetbay Magnolia,40.3420569,-74.66086708,Alive,7261
Sweetbay Magnolia,40.34943919,-74.65152763,Alive,6938
Sweetbay Magnolia,40.34928997,-74.65162151,Alive,6936
Sweetbay Magnolia,40.34920974,-74.65159871,Alive,6935
Sweetbay Magnolia,40.34902781,-74.65152629,Alive,6933
Sweetbay Magnolia,40.34889494,-74.65326637,Alive,6862
Sweetbay Magnolia,40.34881011,-74.65320334,Alive,6858
Sweetbay Magnolia,40.34896597,-74.65533704,Alive,6789
Sweetbay Magnolia,40.34892458,-74.65534642,Alive,6788
Sweetbay Magnolia,40.34898897,-74.65516537,Alive,6786
Sweetbay Magnolia,40.34895882,-74.65521768,Alive,6785
Sweetbay Magnolia,40.35037694,-74.65665065,Alive,6655
Sweetbay Magnolia,40.349268,-74.65308063,Alive,5905
Sweetbay Magnolia,40.3493053,-74.6530994,Alive,5904
Sweetbay Magnolia,40.34937327,-74.65314098,Alive,5903
Sweetbay Magnolia,40.3494208,-74.65317048,Alive,5902
Sweetbay Magnolia,40.34118446,-74.6653571,Alive,5699
Sweetbay Magnolia,40.34203083,-74.6651157,Alive,5625
Sweetbay Magnolia,40.33999768,-74.63383377,Alive,5546
Sweetbay Magnolia,40.34000893,-74.63385254,Alive,5545
Sweetbay Magnolia,40.34002324,-74.63387132,Alive,5544
Sweetbay Magnolia,40.34004164,-74.63389546,Alive,5543
Sweetbay Magnolia,40.3400539,-74.63392094,Alive,5542
Sweetbay Magnolia,40.34006821,-74.63394374,Alive,5541
Sweetbay Magnolia,40.34008764,-74.63397056,Alive,5540
Sweetbay Magnolia,40.34010501,-74.63399738,Alive,5539
Sweetbay Magnolia,40.34012239,-74.63402018,Alive,5538
Sweetbay Magnolia,40.34013977,-74.63404298,Alive,5537
Sweetbay Magnolia,40.34011728,-74.63407382,Alive,5536
Sweetbay Magnolia,40.34009786,-74.63405102,Alive,5535
Sweetbay Magnolia,40.3400815,-74.63402554,Alive,5534
Sweetbay Magnolia,40.34006617,-74.6340014,Alive,5533
Sweetbay Magnolia,40.34004777,-74.6339719,Alive,5532
Sweetbay Magnolia,40.3406984,-74.63737696,Alive,4904
Sweetbay Magnolia,40.34067796,-74.63734478,Alive,4903
Sweetbay Magnolia,40.34065343,-74.63732064,Alive,4902
Sweetbay Magnolia,40.34062889,-74.63729113,Alive,4901
Sweetbay Magnolia,40.34060436,-74.63726163,Alive,4900
Sweetbay Magnolia,40.34907793,-74.66038152,Alive,3855
Sweetbay Magnolia,40.34756105,-74.65723892,Alive,3802
Sweetbay Magnolia,40.34574915,-74.656005,Alive,3761
Sweetbay Magnolia,40.34572922,-74.65597416,Alive,3760
Sweetbay Magnolia,40.34575528,-74.6560439,Alive,3759
Sweetbay Magnolia,40.34572922,-74.65602646,Alive,3758
Sweetbay Magnolia,40.34753315,-74.65724969,Alive,3488
Sweetbay Magnolia,40.34321173,-74.65693365,Alive,2721
Sweetbay Magnolia,40.34515746,-74.6564113,Alive,2380
Sweetbay Magnolia,40.34414358,-74.65710078,Alive,1871
Sweetbay Magnolia,40.34319789,-74.65679315,Alive,1598
Sweetbay Magnolia,40.34691224,-74.65595821,Alive,1145
Swiss Stone Pine,40.33935777,-74.63559464,Alive,5141
Swiss Stone Pine,40.33938026,-74.63562414,Alive,5140
Sycamore,40.341842,-74.65714184,Alive,3640
Sycamore,40.34788707,-74.66001765,Alive,3390
Sycamore,40.34772661,-74.66135558,Alive,3386
Sycamore,40.34197494,-74.65663148,Alive,3040
Sycamore,40.34194409,-74.65672886,Alive,3039
Sycamore,40.34379691,-74.65924614,Alive,2600
Sycamore,40.34191466,-74.65682432,Alive,1114
Sycamore,40.34187037,-74.65704636,Alive,1066
Sycamore,40.34886174,-74.63743821,Alive,961
Sycamore,40.34609072,-74.65983919,Alive,643
Sycamore,40.3468161,-74.65943675,Alive,636
Sycamore,40.34679672,-74.66160924,Alive,606
Sycamore,40.34925307,-74.66046023,Alive,574
Sycamore,40.34933242,-74.660373,Alive,573
Sycamore,40.34937973,-74.66025736,Alive,572
Sycamore,40.34385027,-74.65927309,Alive,345
Sycamore,40.34317057,-74.65887776,Removed,195
Sycamore,40.34308582,-74.65858777,Removed,194
Sycamore,40.343726,-74.65921397,Alive,163
Three-flowered Maple,40.34298963,-74.65883598,Alive,8757
Three-flowered Maple,40.34547243,-74.65165101,Alive,8352
Three-flowered Maple,40.34541979,-74.65163626,Alive,8351
Three-flowered Maple,40.34538657,-74.65160809,Alive,8350
Three-flowered Maple,40.34535693,-74.65156652,Alive,8348
Three-flowered Maple,40.34531757,-74.65156384,Alive,8347
Three-flowered Maple,40.34531093,-74.65152629,Alive,8346
Three-flowered Maple,40.34514994,-74.65121783,Alive,8343
Three-flowered Maple,40.34528487,-74.65149678,Alive,8341
Three-flowered Maple,40.3453048,-74.65140961,Alive,8340
Three-flowered Maple,40.34534415,-74.65131439,Alive,8337
Three-flowered Maple,40.34537737,-74.65129159,Alive,8336
Three-flowered Maple,40.34552353,-74.65137474,Alive,8334
Three-flowered Maple,40.34560173,-74.65158463,Alive,8333
Three-flowered Maple,40.34557464,-74.65155512,Alive,8332
Three-flowered Maple,40.34559253,-74.65150416,Alive,8331
Three-flowered Maple,40.34563086,-74.65152428,Alive,8330
Three-flowered Maple,40.34551879,-74.65140441,Alive,4183
Three-flowered Maple,40.3455285,-74.65145135,Alive,4182
Three-flowered Maple,40.34544979,-74.65144598,Alive,4180
Three-flowered Maple,40.34556274,-74.65137222,Alive,4178
Tree-of-Heaven,40.34011166,-74.6361921,Alive,8101
Tree-of-Heaven,40.3401275,-74.63622294,Alive,8100
Tree-of-Heaven,40.34004981,-74.63632353,Alive,8098
Tree-of-Heaven,40.34003295,-74.63629939,Alive,8097
Tree-of-Heaven,40.34002221,-74.63628195,Alive,8096
Tree-of-Heaven,40.34001455,-74.6362672,Alive,8095
Tree-of-Heaven,40.34000177,-74.63624977,Alive,8094
Tree-of-Heaven,40.33999001,-74.63622563,Alive,8093
Tree-of-Heaven,40.33997621,-74.63619478,Alive,8092
Tree-of-Heaven,40.3399665,-74.63616394,Alive,8091
Tree-of-Heaven,40.33995475,-74.63615321,Alive,8090
Tree-of-Heaven,40.33994504,-74.6361398,Alive,8089
Tree-of-Heaven,40.3399251,-74.63610627,Alive,8088
Tree-of-Heaven,40.33991642,-74.63607542,Alive,8087
Tree-of-Heaven,40.33990773,-74.63605665,Alive,8086
Tree-of-Heaven,40.33990006,-74.63604994,Alive,8085
Tree-of-Heaven,40.33988217,-74.63601641,Alive,8084
Tree-of-Heaven,40.33987042,-74.63599898,Alive,8083
Tree-of-Heaven,40.33986326,-74.63591583,Alive,8079
Tree-of-Heaven,40.33985253,-74.63596947,Alive,8078
Tree-of-Heaven,40.33968846,-74.63569991,Alive,8071
Tree-of-Heaven,40.33985406,-74.63575087,Alive,8065
Tree-of-Heaven,40.33986888,-74.6357777,Alive,8064
Tree-of-Heaven,40.33970891,-74.63573746,Alive,8063
Tree-of-Heaven,40.33972475,-74.63575758,Alive,8062
Tree-of-Heaven,40.33973651,-74.63577099,Alive,8061
Tree-of-Heaven,40.33975542,-74.6357844,Alive,8060
Tree-of-Heaven,40.33976104,-74.63580184,Alive,8059
Tree-of-Heaven,40.33977177,-74.63582732,Alive,8058
Tree-of-Heaven,40.33977842,-74.63584609,Alive,8057
Tree-of-Heaven,40.33978915,-74.63586353,Alive,8056
Tree-of-Heaven,40.3398009,-74.63588096,Alive,8055
Tree-of-Heaven,40.33981164,-74.63589974,Alive,8054
Tree-of-Heaven,40.33969664,-74.63559598,Alive,8052
Tree-of-Heaven,40.33966648,-74.63559061,Alive,8051
Tree-of-Heaven,40.34495523,-74.64404896,Alive,7891
Tree-of-Heaven,40.3511956,-74.65181597,Alive,7748
Tree-of-Heaven,40.35120224,-74.65179183,Alive,7747
Tree-of-Heaven,40.35122166,-74.65164565,Alive,7743
Tree-of-Heaven,40.35119713,-74.64919947,Alive,7495
Tree-of-Heaven,40.35060945,-74.65426683,Alive,6622
Tree-of-Heaven,40.35021995,-74.63721287,Alive,2004
Tree-of-Heaven,40.3495073,-74.63487236,Alive,1093
Trident Maple,40.33973702,-74.63419318,Alive,5454
Trident Maple,40.33975031,-74.6342133,Alive,5453
Trident Maple,40.33976768,-74.63423744,Alive,5452
Trident Maple,40.33978404,-74.63426426,Alive,5451
Trident Maple,40.33980346,-74.63429108,Alive,5450
Trident Maple,40.33981675,-74.63430986,Alive,5449
Trident Maple,40.33983106,-74.63432997,Alive,5448
Trident Maple,40.33984742,-74.63435009,Alive,5447
Trident Maple,40.33985968,-74.63437289,Alive,5446
Trident Maple,40.34004215,-74.63646501,Alive,4989
Trident Maple,40.3400585,-74.63648379,Alive,4988
Trident Maple,40.3400769,-74.63650793,Alive,4987
Trident Maple,40.34009735,-74.63653743,Alive,4986
Trident Maple,40.34011984,-74.63655889,Alive,4985
Trident Maple,40.34014232,-74.63658303,Alive,4984
Trident Maple,40.34015868,-74.63660717,Alive,4983
Trident Maple,40.34018526,-74.63663936,Alive,4982
Trident Maple,40.34020979,-74.63666886,Alive,4981
Trident Maple,40.34023023,-74.63669837,Alive,4980
Trident Maple,40.3400263,-74.63649586,Alive,4979
Trident Maple,40.34004266,-74.63651329,Alive,4978
Trident Maple,40.34006106,-74.63653743,Alive,4977
Trident Maple,40.3400815,-74.63656962,Alive,4976
Trident Maple,40.3400999,-74.6365951,Alive,4975
Trident Maple,40.34012137,-74.63662326,Alive,4974
Trident Maple,40.34013977,-74.63665143,Alive,4973
Trident Maple,40.34016021,-74.63667691,Alive,4972
Trident Maple,40.34018168,-74.63670775,Alive,4971
Trident Maple,40.34020212,-74.63673592,Alive,4970
Tulip Poplar,40.33970686,-74.65327375,Alive,9393
Tulip Poplar,40.34286544,-74.66040708,Alive,8896
Tulip Poplar,40.34281842,-74.65986259,Alive,8875
Tulip Poplar,40.34295948,-74.66012344,Alive,8867
Tulip Poplar,40.34307294,-74.65995714,Alive,8863
Tulip Poplar,40.34315011,-74.659933,Alive,8862
Tulip Poplar,40.34307754,-74.65977676,Removed,8857
Tulip Poplar,40.34346698,-74.65927586,Alive,8825
Tulip Poplar,40.34252148,-74.65838268,Alive,8736
Tulip Poplar,40.34254192,-74.65856373,Alive,8733
Tulip Poplar,40.34276782,-74.65909615,Alive,8716
Tulip Poplar,40.3425777,-74.65892583,Alive,8704
Tulip Poplar,40.34250001,-74.65875283,Alive,8688
Tulip Poplar,40.34248212,-74.65855837,Alive,8677
Tulip Poplar,40.34242948,-74.65853691,Alive,8676
Tulip Poplar,40.34803537,-74.64912504,Alive,8559
Tulip Poplar,40.34487397,-74.65257838,Alive,8313
Tulip Poplar,40.34535079,-74.65280704,Alive,8302
Tulip Poplar,40.34520514,-74.65266488,Alive,8301
Tulip Poplar,40.34583835,-74.65334214,Alive,8253
Tulip Poplar,40.34574431,-74.65302967,Alive,8249
Tulip Poplar,40.34601569,-74.6533636,Alive,8206
Tulip Poplar,40.34039481,-74.6358072,Alive,8048
Tulip Poplar,40.34034421,-74.63574551,Alive,8047
Tulip Poplar,40.35035087,-74.64888297,Alive,7508
Tulip Poplar,40.35050623,-74.64896344,Alive,7506
Tulip Poplar,40.33933273,-74.66648966,Alive,7427
Tulip Poplar,40.33950344,-74.66652855,Alive,7421
Tulip Poplar,40.33963735,-74.66671363,Alive,7415
Tulip Poplar,40.33986582,-74.66665998,Alive,7403
Tulip Poplar,40.33981164,-74.66668546,Alive,7401
Tulip Poplar,40.33986684,-74.6667552,Alive,7384
Tulip Poplar,40.33991795,-74.66673777,Alive,7379
Tulip Poplar,40.34284448,-74.66103539,Alive,7243
Tulip Poplar,40.34864198,-74.66410719,Alive,7160
Tulip Poplar,40.34860978,-74.6645169,Alive,7155
Tulip Poplar,40.34941722,-74.66430299,Alive,7127
Tulip Poplar,40.34954293,-74.66508754,Alive,7116
Tulip Poplar,40.349847,-74.66508351,Alive,7111
Tulip Poplar,40.34974581,-74.66502048,Alive,7102
Tulip Poplar,40.34991548,-74.66439687,Alive,7086
Tulip Poplar,40.34056092,-74.66740698,Alive,6527
Tulip Poplar,40.34048885,-74.66742978,Alive,6526
Tulip Poplar,40.34047199,-74.66736272,Alive,6525
Tulip Poplar,40.3402701,-74.66726482,Alive,6522
Tulip Poplar,40.3402839,-74.66721788,Alive,6521
Tulip Poplar,40.34031661,-74.66704555,Alive,6516
Tulip Poplar,40.3404311,-74.66687255,Stump,6504
Tulip Poplar,40.34037232,-74.66694497,Stump,6503
Tulip Poplar,40.34031201,-74.66700129,Stump,6501
Tulip Poplar,40.34041168,-74.66665059,Alive,6492
Tulip Poplar,40.34022308,-74.6662268,Alive,6375
Tulip Poplar,40.34002733,-74.66655068,Alive,6370
Tulip Poplar,40.33993277,-74.6666003,Alive,6365
Tulip Poplar,40.33990466,-74.66653995,Alive,6364
Tulip Poplar,40.34005595,-74.66617115,Alive,6346
Tulip Poplar,40.33449642,-74.65763435,Alive,6321
Tulip Poplar,40.33454498,-74.65758607,Alive,6320
Tulip Poplar,40.33331822,-74.65643942,Dead,5989
Tulip Poplar,40.35007747,-74.65245567,Alive,5889
Tulip Poplar,40.34998753,-74.65310343,Alive,5881
Tulip Poplar,40.33959339,-74.66543421,Alive,5855
Tulip Poplar,40.34184786,-74.66517203,Alive,5619
Tulip Poplar,40.3419327,-74.66502853,Alive,5618
Tulip Poplar,40.34176864,-74.66511436,Alive,5580
Tulip Poplar,40.3418453,-74.66495611,Alive,5577
Tulip Poplar,40.34165211,-74.66503389,Alive,5575
Tulip Poplar,40.33924124,-74.63476181,Alive,5283
Tulip Poplar,40.33925453,-74.63478059,Alive,5282
Tulip Poplar,40.33926782,-74.63479936,Alive,5281
Tulip Poplar,40.33928213,-74.6348168,Alive,5280
Tulip Poplar,40.33930155,-74.63483825,Alive,5279
Tulip Poplar,40.33931791,-74.63485971,Alive,5278
Tulip Poplar,40.33933426,-74.63488519,Alive,5277
Tulip Poplar,40.33935368,-74.63491067,Alive,5276
Tulip Poplar,40.33937515,-74.63493347,Alive,5275
Tulip Poplar,40.33921671,-74.63478729,Alive,5274
Tulip Poplar,40.33923408,-74.63481143,Alive,5273
Tulip Poplar,40.33924737,-74.63482752,Alive,5272
Tulip Poplar,40.33926271,-74.63484362,Alive,5271
Tulip Poplar,40.33928008,-74.63486373,Alive,5270
Tulip Poplar,40.33939253,-74.63496163,Alive,5265
Tulip Poplar,40.33219964,-74.65647422,Alive,4279
Tulip Poplar,40.34430859,-74.65160275,Alive,4227
Tulip Poplar,40.34432137,-74.65153703,Alive,4226
Tulip Poplar,40.34436481,-74.65156386,Alive,4225
Tulip Poplar,40.34438525,-74.65151423,Alive,4223
Tulip Poplar,40.34440365,-74.65144181,Alive,4221
Tulip Poplar,40.34443074,-74.65133855,Alive,4220
Tulip Poplar,40.34446313,-74.65162069,Alive,4195
Tulip Poplar,40.34449226,-74.65160191,Alive,4194
Tulip Poplar,40.34452343,-74.65157777,Alive,4193
Tulip Poplar,40.3445311,-74.65164348,Alive,4192
Tulip Poplar,40.34455614,-74.6515885,Alive,4191
Tulip Poplar,40.34456381,-74.65152547,Alive,4190
Tulip Poplar,40.3445265,-74.65150937,Alive,4189
Tulip Poplar,40.34452088,-74.65146512,Alive,4188
Tulip Poplar,40.3445541,-74.651445,Alive,4187
Tulip Poplar,40.3438062,-74.65283154,Alive,4012
Tulip Poplar,40.34377247,-74.65292274,Alive,4011
Tulip Poplar,40.34353942,-74.65279667,Alive,4009
Tulip Poplar,40.34348116,-74.6528825,Alive,4008
Tulip Poplar,40.34799092,-74.66083372,Alive,3910
Tulip Poplar,40.3494535,-74.65932146,Alive,3843
Tulip Poplar,40.34604803,-74.65800321,Alive,3741
Tulip Poplar,40.34114257,-74.6554075,Alive,3595
Tulip Poplar,40.34739064,-74.65664475,Alive,3485
Tulip Poplar,40.34785603,-74.66129912,Alive,3417
Tulip Poplar,40.34799245,-74.66084445,Removed,3383
Tulip Poplar,40.34472604,-74.65542786,Alive,3240
Tulip Poplar,40.34448058,-74.65630103,Alive,3144
Tulip Poplar,40.3433287,-74.65680261,Alive,2946
Tulip Poplar,40.34088266,-74.65539475,Alive,2748
Tulip Poplar,40.34208248,-74.65870677,Removed,2568
Tulip Poplar,40.34235016,-74.65879377,Removed,2473
Tulip Poplar,40.34961739,-74.65959202,Alive,2428
Tulip Poplar,40.34378093,-74.6551286,Alive,2298
Tulip Poplar,40.34911707,-74.65907384,Alive,2196
Tulip Poplar,40.34973397,-74.6587817,Alive,2188
Tulip Poplar,40.34453301,-74.65617335,Alive,2017
Tulip Poplar,40.3494083,-74.65841051,Alive,1994
Tulip Poplar,40.34269247,-74.65597095,Alive,1458
Tulip Poplar,40.34910568,-74.65982778,Alive,1446
Tulip Poplar,40.34927822,-74.65996315,Alive,1444
Tulip Poplar,40.34291219,-74.65668675,Alive,1250
Tulip Poplar,40.342916,-74.65666892,Alive,1249
Tulip Poplar,40.34129813,-74.65539599,Alive,1127
Tulip Poplar,40.34946478,-74.65988108,Alive,1016
Tulip Poplar,40.34854086,-74.65744039,Removed,828
Tulip Poplar,40.34382381,-74.65730983,Alive,799
Tulip Poplar,40.34965787,-74.65911443,Alive,788
Tulip Poplar,40.34949003,-74.6588265,Alive,779
Tulip Poplar,40.3456521,-74.65995691,Removed,654
Tulip Poplar,40.34571723,-74.65984493,Alive,652
Tulip Poplar,40.34567364,-74.6594489,Alive,650
Tulip Poplar,40.34620263,-74.65977833,Alive,645
Tulip Poplar,40.34885249,-74.65954065,Alive,570
Tulip Poplar,40.34900975,-74.65953479,Alive,567
Tulip Poplar,40.34880707,-74.65968785,Alive,564
Tulip Poplar,40.34849166,-74.65757243,Removed,550
Tulip Poplar,40.34342574,-74.6584465,Alive,540
Tulip Poplar,40.34388344,-74.65938182,Removed,533
Tulip Poplar,40.34391011,-74.65890305,Alive,531
Tulip Poplar,40.34392615,-74.65892409,Alive,530
Tulip Poplar,40.34484861,-74.65642165,Alive,375
Tulip Poplar,40.3446508,-74.65565247,Alive,327
Tulip Poplar,40.34668102,-74.65579984,Alive,276
Tulip Poplar,40.34917939,-74.6599117,Alive,20
Umbrella Magnolia,40.3444021,-74.64724609,Alive,4317
Unknown,40.34313841,-74.65615033,Alive,3504
Unknown,40.34311407,-74.65608369,Alive,3503
Unknown,40.34314392,-74.6560784,Alive,3502
Unknown,40.34331352,-74.65619557,Alive,2234
Unknown,40.34677563,-74.65717234,Alive,271
Viburnum species,40.34898284,-74.64925982,Alive,7826
Viburnum species,40.34176404,-74.66485821,Alive,5622
Viburnum species,40.34181924,-74.66483273,Alive,5621
Viburnum species,40.3401643,-74.63583872,Alive,4835
Viburnum species,40.34008968,-74.63571534,Alive,4829
Viburnum species,40.34007946,-74.63569522,Alive,4828
Viburnum species,40.34006515,-74.6356684,Alive,4827
Viburnum species,40.3400539,-74.63564694,Alive,4826
Viburnum species,40.34632629,-74.65690853,Alive,3330
Viburnum species,40.3458615,-74.65504427,Alive,2984
Water Oak,40.33296296,-74.65580642,Alive,5952
Water Oak,40.33263377,-74.65581983,Alive,5948
Water Oak,40.33458077,-74.65696894,Alive,4315
Water Oak,40.34646336,-74.65872271,Alive,3297
Water Oak,40.3465576,-74.65876808,Alive,3296
Water Oak,40.34683871,-74.65889787,Alive,429
Water Oak,40.34691224,-74.6589512,Alive,142
Weeping Alaskan Cedar,40.34766179,-74.6544224,Alive,7990
Weeping Alaskan Cedar,40.34222556,-74.6614109,Alive,7336
Weeping Alaskan Cedar,40.35046994,-74.65522908,Alive,6627
Weeping Alaskan Cedar,40.3504214,-74.65519689,Alive,6626
Weeping Alaskan Cedar,40.34615189,-74.65761476,Alive,3501
Weeping Alaskan Cedar,40.34923653,-74.65691594,Alive,3164
Weeping Alaskan Cedar,40.34915252,-74.65622819,Removed,1916
Weeping Alaskan Cedar,40.34567321,-74.65940913,Alive,379
Weeping Alaskan Cedar,40.34491477,-74.65937465,Alive,330
Weeping Beech,40.34631635,-74.65193738,Alive,4174
Weeping Willow,40.3510101,-74.65002291,Alive,7479
Weeping Willow,40.34458413,-74.65068325,Alive,4063
Weeping Willow,40.34380714,-74.64978802,Alive,2480
Weeping Willow,40.34503721,-74.65072979,Alive,2454
Weeping Willow,40.34507843,-74.65065173,Alive,2453
Weeping Willow,40.34477361,-74.6505894,Alive,1835
Weeping Willow,40.34467515,-74.65056062,Alive,1069
Wheel-tree,40.34679755,-74.65724227,Alive,403
White Ash,40.33942166,-74.65700537,Alive,9422
White Ash,40.34354313,-74.6631778,Alive,9384
White Ash,40.34157289,-74.65260118,Alive,9332
White Ash,40.34700305,-74.65294451,Alive,9071
White Ash,40.34732143,-74.6521499,Alive,8631
White Ash,40.34438232,-74.65222433,Alive,8325
White Ash,40.34356715,-74.66005705,Alive,8178
White Ash,40.34407823,-74.66119766,Alive,8114
White Ash,40.34425864,-74.6611695,Alive,8107
White Ash,40.34729281,-74.65451762,Alive,7978
White Ash,40.34731683,-74.65453908,Alive,7977
White Ash,40.34732757,-74.6545203,Alive,7976
White Ash,40.34315522,-74.66357075,Alive,7442
White Ash,40.34327584,-74.66323547,Alive,7438
White Ash,40.34286493,-74.66133513,Alive,7363
White Ash,40.34939473,-74.66401935,Alive,7231
White Ash,40.34882646,-74.66365859,Alive,7185
White Ash,40.34879018,-74.66368273,Alive,7184
White Ash,40.34876207,-74.66364384,Alive,7180
White Ash,40.34875849,-74.66366798,Alive,7179
White Ash,40.34055121,-74.66597736,Alive,6417
White Ash,40.33405888,-74.65596467,Alive,6193
White Ash,40.33403485,-74.65596735,Alive,6190
White Ash,40.33400776,-74.65601027,Alive,6187
White Ash,40.33394489,-74.65605989,Alive,6083
White Ash,40.33380484,-74.6561417,Alive,6074
White Ash,40.33271352,-74.65632744,Alive,5980
White Ash,40.33271198,-74.65631939,Alive,5979
White Ash,40.33929746,-74.63488385,Alive,5269
White Ash,40.33931382,-74.63490799,Alive,5268
White Ash,40.33933426,-74.63493347,Alive,5267
White Ash,40.33935266,-74.63495761,Alive,5266
White Ash,40.33937311,-74.63498846,Alive,5264
White Ash,40.34426822,-74.65177575,Alive,4198
White Ash,40.34597328,-74.64482781,Alive,4113
White Ash,40.34488173,-74.65088977,Alive,4100
White Ash,40.34492977,-74.65097292,Alive,4099
White Ash,40.34934326,-74.65006225,Alive,4079
White Ash,40.34936103,-74.6499635,Alive,4078
White Ash,40.34937357,-74.64987161,Alive,4077
White Ash,40.34938455,-74.64980166,Alive,4076
White Ash,40.34940993,-74.64974386,Alive,4075
White Ash,40.34263338,-74.65683007,Alive,3998
White Ash,40.34256927,-74.65704369,Alive,3997
White Ash,40.34799423,-74.65676196,Alive,3990
White Ash,40.332422,-74.65592705,Alive,3978
White Ash,40.34454518,-74.66065734,Alive,3972
White Ash,40.3468844,-74.65250481,Alive,3971
White Ash,40.34645484,-74.65129365,Alive,3970
White Ash,40.34642316,-74.65139692,Alive,3969
White Ash,40.34890903,-74.65571161,Alive,3968
White Ash,40.34996441,-74.65615971,Alive,3965
White Ash,40.34999865,-74.65609132,Alive,3964
White Ash,40.34223811,-74.65464321,Alive,3612
White Ash,40.34810862,-74.65941309,Alive,3409
White Ash,40.34829209,-74.65950842,Alive,3408
White Ash,40.34983532,-74.65877618,Alive,3350
White Ash,40.34969113,-74.65926591,Alive,3348
White Ash,40.34842857,-74.65973174,Alive,3267
White Ash,40.34195018,-74.65512839,Alive,3081
White Ash,40.34324843,-74.65766535,Alive,2908
White Ash,40.34293311,-74.65665065,Alive,2712
White Ash,40.34295623,-74.65665157,Alive,2711
White Ash,40.34834517,-74.6399082,Alive,2535
White Ash,40.34955713,-74.63821498,Alive,2219
White Ash,40.34189166,-74.65497373,Alive,1633
White Ash,40.34095184,-74.65392202,Alive,1492
White Ash,40.34093072,-74.65399129,Alive,1491
White Ash,40.341994,-74.65555284,Alive,1425
White Ash,40.34297649,-74.65664975,Alive,1248
White Ash,40.34794192,-74.65708671,Alive,897
White Ash,40.34865529,-74.65889886,Alive,808
White Ash,40.34954856,-74.65949982,Alive,793
White Ash,40.34853726,-74.66145827,Alive,575
White Ash,40.34788747,-74.65887723,Alive,437
White Fir,40.34142979,-74.66672771,Alive,7058
White Fir,40.34088189,-74.66587678,Alive,6428
White Fir,40.34071987,-74.66579363,Alive,6421
White Fir,40.34641856,-74.65153505,Alive,4170
White Fir,40.34487349,-74.6545896,Alive,2909
White Fir,40.34668204,-74.65720017,Alive,548
White Fir,40.346459,-74.65683174,Alive,439
White Fringetree,40.34628399,-74.65339176,Alive,8237
White Fringetree,40.34626713,-74.65337165,Alive,8236
White Fringetree,40.34626406,-74.65334482,Alive,8235
White Fringetree,40.34628553,-74.65335958,Alive,8234
White Fringetree,40.34765617,-74.65454444,Alive,7991
White Fringetree,40.34993745,-74.65660773,Alive,6806
White Fringetree,40.34996249,-74.65659566,Alive,6805
White Fringetree,40.3499814,-74.65655275,Alive,6804
White Fringetree,40.33961435,-74.63430449,Alive,5429
White Fringetree,40.33962764,-74.63432327,Alive,5428
White Fringetree,40.33966137,-74.63436618,Alive,5426
White Fringetree,40.33967875,-74.6343863,Alive,5425
White Fringetree,40.33970737,-74.63443324,Alive,5423
White Fringetree,40.33972271,-74.63445336,Alive,5422
White Fringetree,40.33973702,-74.63447884,Alive,5421
White Fringetree,40.33975235,-74.63450432,Alive,5389
White Fringetree,40.33971708,-74.63611901,Alive,5014
White Fringetree,40.33973344,-74.63614315,Alive,5013
White Fringetree,40.33975593,-74.63616729,Alive,5012
White Fringetree,40.33977024,-74.63619143,Alive,5011
White Fringetree,40.33978659,-74.63620752,Alive,5010
White Fringetree,40.33980499,-74.63623166,Alive,5009
White Fringetree,40.34010195,-74.63573545,Alive,4830
White Fringetree,40.34008661,-74.63575289,Alive,4822
White Fringetree,40.3400723,-74.63573009,Alive,4821
White Fringetree,40.34006004,-74.63570729,Alive,4820
White Fringetree,40.34004777,-74.63568985,Alive,4819
White Fringetree,40.34003653,-74.6356684,Alive,4818
White Fringetree,40.34004573,-74.63542834,Alive,4666
White Fringetree,40.34006208,-74.63545784,Alive,4665
White Fringetree,40.34007844,-74.63548601,Alive,4664
White Fringetree,40.34032377,-74.63488385,Alive,4532
White Fringetree,40.34033501,-74.63489994,Alive,4531
White Fringetree,40.3403483,-74.63492543,Alive,4530
White Fringetree,40.34035852,-74.63494152,Alive,4529
White Fringetree,40.34037079,-74.63496029,Alive,4528
White Fringetree,40.34038408,-74.63497907,Alive,4527
White Fringetree,40.34039839,-74.6349965,Alive,4526
