Common Name,Latitude,Longitude,Photos,Primary ID,Status,Tree Number,Overall Monetary Benefit,Stormwater Monetary Benefit,Runoff Prevention (Gallons),Property Value Total,Energy Savings,Energy Saved (kWh),Natural Gas Savings,Heat Prevention (Therms),Air Quality Monetary Benefit,Pollutants removed (lb),Carbon Monetary Benefit,Carbon Stored (lb),Carbon Sequestered (lb),Carbon Avoided (lb)
Saucer Magnolia,40.3457342,-74.66070048,,2421,Alive,1,41.8438,2.76336,255.866,33.1235,1.61005,25.3152,3.27821,3.61593,0.30666,0.172459,0.762111,101.615,49.8289,55.8231
Saucer Magnolia,40.34753071,-74.6560911,,2359,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34513633,-74.65495256,,2205,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34515326,-74.65522181,,2204,Alive,1,67.8687,13.7765,1275.6,35.8645,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
Saucer Magnolia,40.34508392,-74.65513791,,2203,Alive,1,57.264,9.31488,862.489,34.0407,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
Saucer Magnolia,40.34751383,-74.65725227,,1928,Alive,1,57.264,9.31488,862.489,34.0407,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
Saucer Magnolia,40.3447433,-74.65986529,,1895,Alive,1,64.3338,12.2893,1137.89,35.2566,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Saucer Magnolia,40.34541655,-74.65977628,,1892,Alive,1,71.4036,15.2636,1413.3,36.4725,6.10099,95.9276,9.03142,9.96185,1.6685,0.881957,2.86655,382.207,194.176,211.532
Saucer Magnolia,40.34545602,-74.65956099,,1891,Alive,1,81.9046,19.7293,1826.79,38.3607,7.56701,118.978,10.3775,11.4466,2.37266,1.22797,3.49744,466.325,237.29,262.361
Saucer Magnolia,40.34836891,-74.66035418,,1880,Alive,1,44.8155,3.91059,362.092,33.1163,2.12804,33.4598,4.24462,4.68191,0.41778,0.23377,0.998137,133.085,64.7296,73.7828
Saucer Magnolia,40.34851573,-74.66041102,,1879,Alive,1,71.4036,15.2636,1413.3,36.4725,6.10099,95.9276,9.03142,9.96185,1.6685,0.881957,2.86655,382.207,194.176,211.532
Saucer Magnolia,40.34505156,-74.6551751,,1866,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34499889,-74.65519098,,1865,Alive,1,74.9385,16.7508,1551,37.0804,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
Saucer Magnolia,40.34503861,-74.65693839,,1843,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34473526,-74.65679521,,1842,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.340952,-74.65523355,,1681,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Saucer Magnolia,40.34097608,-74.65519453,,1680,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Saucer Magnolia,40.34094114,-74.65517107,,1679,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Saucer Magnolia,40.34751836,-74.66169221,,1451,Alive,1,74.9385,16.7508,1551,37.0804,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
Saucer Magnolia,40.34095473,-74.65510298,,1100,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Saucer Magnolia,40.34097259,-74.6550391,,1099,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Saucer Magnolia,40.34682603,-74.65616817,,1007,Alive,1,88.767,22.7119,2102.95,39.7054,8.40741,132.192,11.1441,12.2922,2.96848,1.50947,3.82974,510.632,260.923,291.499
Saucer Magnolia,40.34518492,-74.65488723,,983,Alive,1,54.1518,7.96381,737.389,33.8096,3.53903,55.6451,6.39057,7.04895,0.746443,0.412017,1.70235,226.98,114.867,122.704
Saucer Magnolia,40.34518697,-74.65503478,,982,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Saucer Magnolia,40.3475812,-74.65727571,,966,Alive,1,67.8687,13.7765,1275.6,35.8645,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
Saucer Magnolia,40.34770214,-74.65659201,,928,Alive,1,57.264,9.31488,862.489,34.0407,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
Saucer Magnolia,40.34765838,-74.65656822,,927,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34767693,-74.65652775,,926,Alive,1,57.264,9.31488,862.489,34.0407,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
Saucer Magnolia,40.34778473,-74.65644479,,923,Alive,1,57.264,9.31488,862.489,34.0407,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
Saucer Magnolia,40.34766667,-74.65629543,,922,Stump,1,,,,,,,,,,,,,,
Saucer Magnolia,40.34782681,-74.65701974,,902,Alive,1,64.3338,12.2893,1137.89,35.2566,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Saucer Magnolia,40.3446026,-74.65984537,,481,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34467442,-74.65978214,,480,Alive,1,54.1518,7.96381,737.389,33.8096,3.53903,55.6451,6.39057,7.04895,0.746443,0.412017,1.70235,226.98,114.867,122.704
Saucer Magnolia,40.34474194,-74.65966857,,479,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34532988,-74.66030185,,475,Alive,1,64.3338,12.2893,1137.89,35.2566,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Saucer Magnolia,40.34542487,-74.66029914,,474,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Saucer Magnolia,40.34553845,-74.66032382,,473,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Saucer Magnolia,40.34548714,-74.66038659,,472,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Saucer Magnolia,40.34539652,-74.66039577,,471,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34527059,-74.66034022,,470,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34522043,-74.66036518,,469,Alive,1,67.8687,13.7765,1275.6,35.8645,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
Saucer Magnolia,40.34552514,-74.66057843,,468,Alive,1,74.9385,16.7508,1551,37.0804,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
Saucer Magnolia,40.34560898,-74.66061761,,467,Alive,1,67.8687,13.7765,1275.6,35.8645,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
Saucer Magnolia,40.34596573,-74.6550693,,440,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Saucer Magnolia,40.34466981,-74.65962041,,418,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34480474,-74.65910312,,408,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34472095,-74.65911645,,404,Alive,1,67.8687,13.7765,1275.6,35.8645,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
Saucer Magnolia,40.34476518,-74.65935916,,331,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Saucer Magnolia,40.34456285,-74.65961847,,295,Alive,1,54.1518,7.96381,737.389,33.8096,3.53903,55.6451,6.39057,7.04895,0.746443,0.412017,1.70235,226.98,114.867,122.704
Saucer Magnolia,40.34449102,-74.65980104,,294,Alive,1,47.9276,5.26166,487.191,33.3474,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
Saucer Magnolia,40.34452449,-74.65981701,,293,Alive,1,44.8155,3.91059,362.092,33.1163,2.12804,33.4598,4.24462,4.68191,0.41778,0.23377,0.998137,133.085,64.7296,73.7828
Saucer Magnolia,40.34798378,-74.66095731,,287,Alive,1,36.1813,0.876548,81.1618,33.6141,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Saucer Magnolia,40.34509455,-74.65485843,,220,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34532875,-74.65503929,,214,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34528448,-74.6550357,,213,Alive,1,60.7989,10.8021,1000.19,34.6487,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Saucer Magnolia,40.34501619,-74.6601247,,132,Alive,1,54.1518,7.96381,737.389,33.8096,3.53903,55.6451,6.39057,7.04895,0.746443,0.412017,1.70235,226.98,114.867,122.704
Saucer Magnolia,40.34510531,-74.66018468,,131,Alive,1,64.3338,12.2893,1137.89,35.2566,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Saucer Magnolia,40.34482556,-74.65901951,,63,Alive,1,64.3338,12.2893,1137.89,35.2566,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Saucer Magnolia,40.34521258,-74.66022393,,30,Alive,1,57.264,9.31488,862.489,34.0407,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
Saucer Magnolia,40.34497117,-74.66013211,2549087C-F90D-435E-B26B-88986C18B5A8_pg_5bd049de3f9a3.jpeg,29,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Saucer Magnolia,40.34582287,-74.66080682,,28,Alive,1,57.264,9.31488,862.489,34.0407,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
Saucer Magnolia,40.34466449,-74.65983155,,26,Dead,1,,,,,,,,,,,,,,
Sawara Falsecypress,40.34763197,-74.65729283,,967,Alive,1,182.302,34.8611,4357.64,6.05489,26.3125,187.812,89.3745,63.4762,23.9874,4.9529,1.71119,512.332,38.2196,564.502
Sawtooth Oak,40.34670153,-74.65280503,,9083,Alive,1,192.915,27.7731,3471.64,42.4993,21.7615,155.329,79.0882,56.1706,19.6903,4.07398,2.10217,629.394,222.655,466.867
Sawtooth Oak,40.34806399,-74.64865029,,8561,Alive,1,66.5199,2.58992,323.74,51.7538,1.72995,12.3479,8.69403,6.17474,1.52946,0.319654,0.222744,66.6899,35.8586,37.1139
Sawtooth Oak,40.33427765,-74.65632208,,6119,Alive,1,101.408,6.61274,612.29,83.9464,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Sawtooth Oak,40.33390502,-74.65658359,,6100,Alive,1,97.9488,5.26166,487.191,83.3686,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
Sawtooth Oak,40.33384522,-74.65663053,,6099,Alive,1,97.9488,5.26166,487.191,83.3686,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
Sawtooth Oak,40.33368727,-74.65646155,,6091,Alive,1,97.9488,5.26166,487.191,83.3686,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
Sawtooth Oak,40.34076587,-74.66447935,,5565,Alive,1,171.691,21.9915,2748.94,46.0332,17.8364,127.312,68.3391,48.5363,15.9483,3.30737,1.54278,461.91,196.012,382.658
Sawtooth Oak,40.33312634,-74.65573401,,4283,Alive,1,97.9488,5.26166,487.191,83.3686,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
Sawtooth Oak,40.34926954,-74.65913977,,3458,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Sawtooth Oak,40.34893118,-74.66206493,,3441,Alive,1,74.9385,16.7508,1551,37.0804,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
Sawtooth Oak,40.34914359,-74.66133121,,3169,Alive,1,71.4036,15.2636,1413.3,36.4725,6.10099,95.9276,9.03142,9.96185,1.6685,0.881957,2.86655,382.207,194.176,211.532
Sawtooth Oak,40.34614055,-74.65600158,,2894,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Sawtooth Oak,40.34391239,-74.65490767,,2803,Alive,1,107.535,31.6599,2931.47,41.3803,11.3325,178.184,13.6016,15.0029,4.89655,2.42288,4.66457,621.942,301.031,392.916
Sawtooth Oak,40.34627806,-74.6542093,,2720,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Sawtooth Oak,40.34871409,-74.66287545,,2560,Alive,1,104.711,30.1685,2793.38,41.4944,10.7777,169.46,13.1658,14.5221,4.55177,2.25916,4.55244,606.992,299.478,373.679
Sawtooth Oak,40.34609316,-74.65599632,,2255,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Sawtooth Oak,40.34397368,-74.65478834,,1724,Alive,1,113.185,34.6426,3207.65,41.1523,12.4421,195.631,14.4733,15.9644,5.5861,2.75031,4.88882,651.842,304.137,431.39
Sawtooth Oak,40.34388219,-74.65495863,,1720,Alive,1,92.1982,24.2032,2241.03,40.3777,8.82761,138.799,11.5275,12.715,3.26639,1.65022,3.99589,532.785,272.739,306.068
Sawtooth Oak,40.34304595,-74.65409614,,1719,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Sawtooth Oak,40.34342789,-74.65725659,,1688,Alive,1,54.1518,7.96381,737.389,33.8096,3.53903,55.6451,6.39057,7.04895,0.746443,0.412017,1.70235,226.98,114.867,122.704
Sawtooth Oak,40.34370386,-74.65523675,,1675,Alive,1,99.0607,27.1857,2517.2,41.7225,9.668,152.013,12.2941,13.5607,3.86221,1.93173,4.32819,577.092,296.372,335.206
Sawtooth Oak,40.34296013,-74.65444227,,1624,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Sawtooth Oak,40.34342781,-74.6569368,,1614,Alive,1,57.264,9.31488,862.489,34.0407,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
Sawtooth Oak,40.34424932,-74.65398907,,1605,Alive,1,101.886,28.6771,2655.29,41.6084,10.2228,160.736,12.7299,14.0414,4.20699,2.09544,4.44032,592.042,297.925,354.443
Sawtooth Oak,40.34701062,-74.65477785,,1231,Alive,1,64.3338,12.2893,1137.89,35.2566,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Sawtooth Oak,40.34922042,-74.66111314,,1123,Alive,1,74.9385,16.7508,1551,37.0804,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
Sawtooth Oak,40.34656221,-74.65439202,,1040,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Sawtooth Oak,40.34939568,-74.65871406,,507,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Sawtooth Oak,40.34706427,-74.65475713,,393,Alive,1,51.0397,6.61274,612.29,33.5785,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Sawtooth Oak,40.3462503,-74.65402095,,193,Alive,1,95.6295,25.6944,2379.11,41.0501,9.24781,145.406,11.9108,13.1379,3.5643,1.79097,4.16204,554.939,284.556,320.637
Sawtooth Oak,40.34627972,-74.65627685,,173,Alive,1,81.9046,19.7293,1826.79,38.3607,7.56701,118.978,10.3775,11.4466,2.37266,1.22797,3.49744,466.325,237.29,262.361
Sawtooth Oak,40.34776891,-74.65806984,,92,Alive,1,47.9276,5.26166,487.191,33.3474,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
Scarlet Oak,40.34771954,-74.64418039,,9444,Alive,1,162.79,19.7081,2463.51,47.2063,16.5578,118.185,63.4074,45.0336,14.5073,3.01497,1.40313,420.098,182.444,355.227
Scarlet Oak,40.34333114,-74.65834111,,4325,Alive,1,101.408,6.61274,612.29,83.9464,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Scarlet Oak,40.3433567,-74.6583867,,4321,Alive,1,97.9488,5.26166,487.191,83.3686,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
Scarlet Oak,40.34929025,-74.65876127,,3460,Alive,1,47.9276,5.26166,487.191,33.3474,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
Scarlet Oak,40.34594739,-74.65492949,,2152,Alive,1,64.3338,12.2893,1137.89,35.2566,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Scarlet Oak,40.34932878,-74.65863215,,778,Alive,1,64.3338,12.2893,1137.89,35.2566,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Scarlet Oak,40.34597857,-74.65496584,,765,Alive,1,64.3338,12.2893,1137.89,35.2566,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Serbian Spruce,40.34575249,-74.64052521,,8402,Alive,1,98.6365,7.58147,947.683,51.143,6.09242,43.4862,27.8468,19.7776,5.33925,1.11418,0.633553,189.687,83.3041,130.705
Serbian Spruce,40.33900562,-74.6662087,,7081,Alive,1,89.0657,1.81995,168.514,83.4219,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
Serbian Spruce,40.34122637,-74.66703147,,7071,Alive,1,86.6025,0.876548,81.1618,84.0352,0.478736,7.5273,0.843201,0.93007,0.0812895,0.046045,0.287484,38.3313,23.651,16.5986
Serbian Spruce,40.34166744,-74.66617182,,7048,Alive,1,135.006,18.238,1688.71,94.2208,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Serbian Spruce,40.34164547,-74.66620266,,7047,Alive,1,135.006,18.238,1688.71,94.2208,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Serbian Spruce,40.34675999,-74.65705448,,2584,Alive,1,107.535,31.6599,2931.47,41.3803,11.3325,178.184,13.6016,15.0029,4.89655,2.42288,4.66457,621.942,301.031,392.916
Serbian Spruce,40.34146106,-74.65689428,,1751,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Serbian Spruce,40.34143084,-74.65687253,,1750,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Serbian Spruce,40.34149186,-74.65692865,,1706,Alive,1,78.4734,18.238,1688.71,37.6883,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Serviceberry,40.34526034,-74.64845918,,7960,Alive,1,89.0657,1.81995,168.514,83.4219,1.04439,16.4213,2.0607,2.273,0.193975,0.109252,0.524798,69.973,36.7399,36.2109
Serviceberry,40.35051134,-74.65067603,,7569,Alive,1,117.219,12.2893,1137.89,88.1415,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Serviceberry,40.35066669,-74.6506881,,7567,Alive,1,135.006,18.238,1688.71,94.2208,7.14681,112.371,9.99418,11.0238,2.07475,1.08722,3.33129,444.172,225.474,247.792
Serviceberry,40.34902219,-74.65193264,,6928,Alive,1,112.772,10.8021,1000.19,86.6217,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Serviceberry,40.34904621,-74.65187095,,6927,Alive,1,121.665,13.7765,1275.6,89.6613,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
Serviceberry,40.34914484,-74.6519246,,6926,Alive,1,117.219,12.2893,1137.89,88.1415,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Serviceberry,40.34917601,-74.65194605,,6925,Alive,1,108.325,9.31488,862.489,85.1018,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
Serviceberry,40.34921945,-74.65196885,,6924,Alive,1,130.559,16.7508,1551,92.701,6.6239,104.149,9.5128,10.4928,1.87162,0.984588,3.09892,413.189,209.825,229.662
Serviceberry,40.34890618,-74.65514123,,6782,Alive,1,101.408,6.61274,612.29,83.9464,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Serviceberry,40.34886121,-74.65524182,,6780,Alive,1,97.9488,5.26166,487.191,83.3686,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
Serviceberry,40.34887194,-74.65519756,,6779,Alive,1,101.408,6.61274,612.29,83.9464,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Serviceberry,40.34891845,-74.6550782,,6778,Alive,1,108.325,9.31488,862.489,85.1018,4.00936,63.0403,7.10589,7.83796,0.855998,0.471433,1.93709,258.278,131.58,139.011
Serviceberry,40.34084662,-74.66695905,,6463,Alive,1,72.3672,3.56458,445.573,51.6578,2.48762,17.756,12.164,8.63923,2.1922,0.457988,0.300932,90.0995,45.8709,53.3689
Serviceberry,40.33493856,-74.65700202,,6271,Alive,1,101.408,6.61274,612.29,83.9464,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Serviceberry,40.33492476,-74.65703823,,6270,Alive,1,94.49,3.91059,362.092,82.7909,2.12804,33.4598,4.24462,4.68191,0.41778,0.23377,0.998137,133.085,64.7296,73.7828
Serviceberry,40.33494214,-74.6570798,,6268,Alive,1,101.408,6.61274,612.29,83.9464,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Serviceberry,40.33490483,-74.65710394,,6267,Alive,1,94.49,3.91059,362.092,82.7909,2.12804,33.4598,4.24462,4.68191,0.41778,0.23377,0.998137,133.085,64.7296,73.7828
Serviceberry,40.33197948,-74.65538196,,5920,Alive,1,94.49,3.91059,362.092,82.7909,2.12804,33.4598,4.24462,4.68191,0.41778,0.23377,0.998137,133.085,64.7296,73.7828
Serviceberry,40.33199431,-74.65544768,,5919,Alive,1,91.529,2.76336,255.866,82.8086,1.61005,25.3152,3.27821,3.61593,0.30666,0.172459,0.762111,101.615,49.8289,55.8231
Serviceberry,40.33200709,-74.65549462,,5918,Alive,1,101.408,6.61274,612.29,83.9464,3.0687,48.25,5.67525,6.25993,0.636889,0.352601,1.46761,195.682,98.1548,106.397
Serviceberry,40.33204236,-74.65553753,,5917,Alive,1,97.9488,5.26166,487.191,83.3686,2.59837,40.8549,4.95994,5.47092,0.527334,0.293186,1.23287,164.383,81.4422,90.0899
Serviceberry,40.33200606,-74.65555094,,5916,Alive,1,94.49,3.91059,362.092,82.7909,2.12804,33.4598,4.24462,4.68191,0.41778,0.23377,0.998137,133.085,64.7296,73.7828
Serviceberry,40.33200964,-74.65561129,,5915,Alive,1,104.866,7.96381,737.389,84.5241,3.53903,55.6451,6.39057,7.04895,0.746443,0.412017,1.70235,226.98,114.867,122.704
Serviceberry,40.33200606,-74.65566494,,5914,Alive,1,112.772,10.8021,1000.19,86.6217,4.53227,71.2621,7.58727,8.36893,1.05912,0.574064,2.16945,289.261,147.229,157.141
Serviceberry,40.33201169,-74.6557387,,5913,Alive,1,121.665,13.7765,1275.6,89.6613,5.57809,87.7057,8.55004,9.43088,1.46537,0.779326,2.63419,351.225,178.527,193.402
Serviceberry,40.33197437,-74.65577759,,5912,Alive,1,117.219,12.2893,1137.89,88.1415,5.05518,79.4839,8.06866,8.89991,1.26225,0.676695,2.40182,320.243,162.878,175.272
Serviceberry,40.33958982,-74.63433802,,5420,Alive,1,,,,,,,,,,,,,,
Serviceberry,40.33960208,-74.6343568,,5419,Alive,1,,,,,,,,,,,,,,
Serviceberry,40.33961844,-74.63438228,,5418,Alive,1,,,,,,,,,,,,,,
Serviceberry,40.33963173,-74.63440508,,5417,Alive,1,,,,,,,,,,,,,,
Serviceberry,40.33964706,-74.63442519,,5416,Alive,1,,,,,,,,,,,,,,
Serviceberry,40.33966342,-74.63444397,,5415,Alive,1,,,,,,,,,,,,,,
Serviceberry,40.33967773,-74.63446945,,5414,Alive,1,,,,,,,,,,,,,,
Serviceberry,40.33969204,-74.63448957,,5413,Alive,1,,,,,,,,,,,,,,
Serviceberry,40.33970635,-74.63451236,,5412,Alive,1,,,,,,,,,,,,,,
